BRAND;"VENDOR CODE";TITLE;QUANTITY;WEIGHT;VOLUME;DELIVERY;STOCK;PRICE,AED;MIN_LOT
MITSUBISHI;'1052A271;"THRUST BRG SET CRANKSHAFT";10;0,040;0,000;"=""3/6""";AB4;34,98;1
MITSUBISHI;'1052A301;"PLATE,CRANKSHAFT THRUST";39;0,021;0,000;"=""3/6""";AB4;16,29;1
MITSUBISHI;'1052A354;BEARING,CRANKSHAFT;137;0,069;0,000;"=""3/6""";AB4;23,60;1
MITSUBISHI;'1052A355;BEARING,CRANKSHAFT;6;0,068;0,000;"=""3/6""";AB4;29,80;1
MITSUBISHI;'1052A356;BEARING,CRANKSHAFT;10;0,068;0,000;"=""3/6""";AB4;28,85;1
MITSUBISHI;'1052A357;BEARING,CRANKSHAFT;6;0,068;0,000;"=""3/6""";AB4;31,31;1
MITSUBISHI;'1052A358;BEARING,CRANKSHAFT;1;0,068;0,000;"=""3/6""";AB4;31,31;1
MITSUBISHI;'1052A359;BEARING,CRANKSHAFT;4;0,068;0,000;"=""3/6""";AB4;28,70;1
MITSUBISHI;'1052A360;BEARING,CRANKSHAFT;112;0,065;0,000;"=""3/6""";AB4;26,46;1
MITSUBISHI;'1052A363;BEARING,CRANKSHAFT;3;0,063;0,000;"=""3/6""";AB4;31,23;1
MITSUBISHI;'1052A389;"THRUST BRG SET,CRANKSHAFT";79;0,046;0,000;"=""3/6""";AB4;30,86;1
MITSUBISHI;'1052A448;"THRUST BRG SET,CRANKSHAFT";299;1,000;0,000;"=""3/6""";AB4;24,99;1
MITSUBISHI;'1052A449;BEARING,CRANKSHAFT;4;0,068;0,000;"=""3/6""";AB4;36,77;1
MITSUBISHI;'1052A450;BEARING,CRANKSHAFT;3;0,068;0,000;"=""3/6""";AB4;34,79;1
MITSUBISHI;'1052A452;BEARING,CRANKSHAFT;2;0,069;0,000;"=""3/6""";AB4;36,77;1
MITSUBISHI;'1052A453;BEARING,CRANKSHAFT,C;8;0,067;0,000;"=""3/6""";AB4;34,02;1
MITSUBISHI;'1052A468;BEARING,CRANKSHAFT;98;0,096;0,000;"=""3/6""";AB4;36,96;1
MITSUBISHI;'1052A471;BEARING,CRANKSHAFT;14;0,096;0,000;"=""3/6""";AB4;37,87;1
MITSUBISHI;'1052A472;BEARING,CRANKSHAFT;3;0,094;0,000;"=""3/6""";AB4;39,20;1
MITSUBISHI;'1052A483;"THRUST BRG SET,CRANKSHAFT";27;0,047;0,000;"=""3/6""";AB4;12,70;1
MITSUBISHI;'1052A535;BEARING,CRANKSHAFT,UPR;40;0,031;0,000;"=""3/6""";AB4;13,80;1
MITSUBISHI;'1052A536;BEARING,CRANKSHAFT,UPR;12;0,039;0,000;"=""3/6""";AB4;13,76;1
MITSUBISHI;'1052A537;BEARING,CRANKSHAFT,UPR;6;0,039;0,000;"=""3/6""";AB4;14,28;1
MITSUBISHI;'1052A538;BEARING,CRANKSHAFT,LWR;44;0,033;0,000;"=""3/6""";AB4;14,35;1
MITSUBISHI;'1052A539;BEARING,CRANKSHAFT,LWR;55;0,041;0,000;"=""3/6""";AB4;14,28;1
MITSUBISHI;'1052A540;BEARING,CRANKSHAFT,LWR;5;0,030;0,000;"=""3/6""";AB4;14,35;1
MITSUBISHI;'1052A541;BEARING,CRANKSHAFT,LWR;3;0,038;0,000;"=""3/6""";AB4;14,28;1
MITSUBISHI;'1052A698;"PLATE,CRANKSHAFT THRUST";21;0,024;0,000;"=""3/6""";AB4;17,62;1
MITSUBISHI;'1052A703;BEARING,CRANKSHAFT,LWR;96;0,043;0,000;"=""3/6""";AB4;15,08;1
MITSUBISHI;'1052A704;BEARING,CRANKSHAFT,LWR;57;0,042;0,000;"=""3/6""";AB4;15,60;1
MITSUBISHI;'1052A705;BEARING,CRANKSHAFT,LWR;18;0,042;0,000;"=""3/6""";AB4;15,82;1
MITSUBISHI;'1052A706;BEARING,CRANKSHAFT,LWR;3;0,042;0,000;"=""3/6""";AB4;16,22;1
MITSUBISHI;'1052A824;"CASE ASSY,CRANK RR O/SEAL";20;0,220;0,000;"=""3/6""";AB4;114,06;1
MITSUBISHI;'1052A899;BEARING,CRANKSHAFT,UPR;129;0,039;0,000;"=""3/6""";AB4;15,85;1
MITSUBISHI;'1052A900;BEARING,CRANKSHAFT,UPR;32;0,039;0,000;"=""3/6""";AB4;14,61;1
MITSUBISHI;'1052A901;BEARING,CRANKSHAFT,UPR;60;0,040;0,000;"=""3/6""";AB4;14,68;1
MITSUBISHI;'1052A902;BEARING,CRANKSHAFT,UPR;42;0,040;0,000;"=""3/6""";AB4;16,22;1
MITSUBISHI;'1052A904;"OIL SEAL,CRANKSHAFT,RR";1;0,046;0,000;"=""3/6""";AB4;44,04;1
MITSUBISHI;'1052B019;BEARING,CRANKSHAFT,UPR;4;0,034;0,000;"=""3/6""";AB4;17,10;1
MITSUBISHI;'1052B020;BEARING,CRANKSHAFT,UPR;2;0,000;0,000;"=""3/6""";AB4;16,55;1
MITSUBISHI;'1052B021;BEARING,CRANKSHAFT,UPR;6;0,035;0,000;"=""3/6""";AB4;14,39;1
MITSUBISHI;'1052B025;BEARING,CRANKSHAFT,LWR;4;0,036;0,000;"=""3/6""";AB4;16,96;1
MITSUBISHI;'1052B026;BEARING,CRANKSHAFT,LWR;6;0,037;0,000;"=""3/6""";AB4;14,75;1
MITSUBISHI;'1052B030;"BOLT,CYLINDER BLOCK";10;0,109;0,000;"=""3/6""";AB4;10,09;1
MITSUBISHI;'1052B032;BEARING,CRANKSHAFT,UPR;1;0,000;0,000;"=""3/6""";AB4;14,28;1
MITSUBISHI;'1052B034;BEARING,CRANKSHAFT,UPR;1;0,000;0,000;"=""3/6""";AB4;14,28;1
MITSUBISHI;'1052B036;BEARING,CRANKSHAFT,LWR;3;0,000;0,000;"=""3/6""";AB4;13,87;1
MITSUBISHI;'1052B037;BEARING,CRANKSHAFT,LWR;1;0,000;0,000;"=""3/6""";AB4;17,43;1
MITSUBISHI;'1052B042;BEARING,CRANKSHAFT,LWR;1;0,000;0,000;"=""3/6""";AB4;12,59;1
MITSUBISHI;'1052B061;"OIL SEAL,CRANKSHAFT,FR";23;0,028;0,000;"=""3/6""";AB4;28,44;1
MITSUBISHI;'1052B118;BEARING,CRANKSHAFT;3;0,068;0,000;"=""3/6""";AB4;42,79;1
MITSUBISHI;'1052B119;BEARING,CRANKSHAFT;8;0,071;0,000;"=""3/6""";AB4;48,26;1
MITSUBISHI;'1052B120;BEARING,CRANKSHAFT;5;0,068;0,000;"=""3/6""";AB4;44,22;1
MITSUBISHI;'1052B121;BEARING,CRANKSHAFT;3;0,071;0,000;"=""3/6""";AB4;52,81;1
MITSUBISHI;'1052B175;BEARING,CRANKSHAFT;4;0,087;0,000;"=""3/6""";AB4;38,94;1
MITSUBISHI;'1052B176;BEARING,CRANKSHAFT;10;0,087;0,000;"=""3/6""";AB4;37,03;1
MITSUBISHI;'1052B178;"OIL SEAL,CRANKSHAFT,RR";860;0,045;0,000;"=""3/6""";AB4;47,75;1
MITSUBISHI;'1052B188;"OIL SEAL,CRANKSHAFT,RR";32;0,045;0,000;"=""3/6""";AB4;44,33;1
MITSUBISHI;'1052B219;"CASE ASSY,CRANK RR O/SEAL";6;0,209;0,000;"=""3/6""";AB4;181,52;1
MITSUBISHI;'1052B297;"OIL SEAL,CRANKSHAFT,FR";65;0,018;0,000;"=""3/6""";AB4;13,58;1
MITSUBISHI;'1052B328;"CASE ASSY,CRANK RR O/SEAL";101;0,193;0,588;"=""3/6""";AB4;58,83;1
MITSUBISHI;'1052B333;"OIL SEAL,CRANKSHAFT,RR";1;0,038;0,000;"=""3/6""";AB4;50,83;1
MITSUBISHI;'1052B338;BEARING,CRANKSHAFT,UPR;7;0,011;0,000;"=""3/6""";AB4;15,19;1
MITSUBISHI;'1052B341;BEARING,CRANKSHAFT,UPR;2;0,020;0,000;"=""3/6""";AB4;15,19;1
MITSUBISHI;'1052B343;BEARING,CRANKSHAFT,LWR;2;0,024;0,000;"=""3/6""";AB4;15,19;1
MITSUBISHI;'1052B347;BEARING,CRANKSHAFT,LWR;2;0,024;0,000;"=""3/6""";AB4;15,19;1
MITSUBISHI;'1052B367;BEARING,CRANKSHAFT,UPR;249;0,038;0,000;"=""3/6""";AB4;14,09;1
MITSUBISHI;'1052B368;BEARING,CRANKSHAFT,UPR;17;0,040;0,000;"=""3/6""";AB4;15,41;1
MITSUBISHI;'1052B369;BEARING,CRANKSHAFT,UPR;7;0,036;0,000;"=""3/6""";AB4;14,61;1
MITSUBISHI;'1052B370;BEARING,CRANKSHAFT,LWR;426;0,039;0,000;"=""3/6""";AB4;15,01;1
MITSUBISHI;'1052B371;BEARING,CRANKSHAFT,LWR;42;0,040;0,000;"=""3/6""";AB4;14,53;1
MITSUBISHI;'1052B372;BEARING,CRANKSHAFT,LWR;18;0,040;0,000;"=""3/6""";AB4;15,52;1
MITSUBISHI;'1052B373;BEARING,CRANKSHAFT,LWR;6;0,041;0,000;"=""3/6""";AB4;15,38;1
MITSUBISHI;'1052B374;BEARING,CRANKSHAFT,LWR;6;0,011;0,000;"=""3/6""";AB4;14,72;1
MITSUBISHI;'1052B393;"OIL SEAL,CRANKSHAFT,RR";27;0,048;0,000;"=""3/6""";AB4;37,40;1
MITSUBISHI;'1052B433;"OIL SEAL,CRANKSHAFT,FR";400;0,025;0,000;"=""3/6""";AB4;20,41;1
MITSUBISHI;'1052B479;"PLATE,CRANKSHAFT THRUST";2;0,024;0,000;"=""3/6""";AB4;25,54;1
MITSUBISHI;'1052B514;"BOLT,CYLINDER BLOCK";7;0,000;0,000;"=""3/6""";AB4;5,95;1
MITSUBISHI;'1052B536;BEARING,CRANKSHAFT,UPR;2;0,029;0,000;"=""3/6""";AB4;5,76;1
MITSUBISHI;'1052B570;"PLATE,CRANKSHAFT THRUST";2;0,028;0,000;"=""3/6""";AB4;15,30;1
MITSUBISHI;'1052B585;"CASE ASSY,CRANK RR O/SEAL";1;0,266;0,000;"=""3/6""";AB4;112,19;1
MITSUBISHI;'1052B663;"OIL SEAL,CRANKSHAFT,FR";6;0,026;0,000;"=""3/6""";AB4;68,15;1
MITSUBISHI;'1052B665;"OIL SEAL,O/PUMP DRV GR SFT";382;0,008;0,000;"=""3/6""";AB4;16,70;1
MITSUBISHI;'1055A094;"STAY,T/M HSG FR LWR COVER";1;0,000;0,000;"=""3/6""";AB4;59,67;1
MITSUBISHI;'1057A033;"GASKET,PCV VALVE";68;0,008;0,000;"=""3/6""";AB4;5,39;1
MITSUBISHI;'1060A194;"CASE ASSY,TIMING CHAIN";1;3,630;0,000;"=""3/6""";AB4;676,45;1
MITSUBISHI;'1060A196;"CASE ASSY,TIMING CHAIN";1;5,401;0,000;"=""3/6""";AB4;925,35;1
MITSUBISHI;'1060A213;"CASE ASSY,TIMING CHAIN";1;2,366;1,000;"=""3/6""";AB4;481,50;1
MITSUBISHI;'1060A217;"CASE ASSY,TIMING CHAIN";30;5,170;0,000;"=""3/6""";AB4;761,49;1
MITSUBISHI;'1060A240;"CASE ASSY,TIMING CHAIN";1;4,837;0,000;"=""3/6""";AB4;631,64;1
MITSUBISHI;'1060A243;"OIL SEAL,CRANKSHAFT,FR";2;0,029;0,000;"=""3/6""";AB4;23,12;1
MITSUBISHI;'1062A023;"COVER,TIMING BELT";6;0,558;1,000;"=""3/6""";AB4;183,43;1
MITSUBISHI;'1062A045;"COVER,TIMING BELT";2;0,277;1,000;"=""3/6""";AB4;102,03;1
MITSUBISHI;'1062A068;"COVER,TIMING BELT";1;0,000;0,000;"=""3/6""";AB4;78,13;1
MITSUBISHI;'1062A140;"COVER,TIMING BELT";1;0,280;1,000;"=""3/6""";AB4;78,57;1
MITSUBISHI;'1062A149;"COVER,TIMING BELT";5;0,000;0,000;"=""3/6""";AB4;177,63;1
MITSUBISHI;'1062A151;"COVER,TIMING BELT";2;0,952;1,000;"=""3/6""";AB4;107,24;1
MITSUBISHI;'1064A035;"CASE ASSY,CYL BLOCK,";20;3,577;0,000;"=""3/6""";AB4;735,54;1
MITSUBISHI;'1064A040;"GASKET,ENG FR CASE";98;0,025;0,069;"=""3/6""";AB4;15,56;1
MITSUBISHI;'1064A041;"GASKET,ENG FR CASE(*)";68;0,022;0,159;"=""3/6""";AB4;10,28;1
MITSUBISHI;'1064A052;"OIL SEAL,CRANKSHAFT,FR";17;0,011;0,000;"=""3/6""";AB4;27,60;1
MITSUBISHI;'1091A180;"BRACKET,ENG FR MOUNTING";1;2,376;0,000;"=""3/6""";AB4;343,84;1
MITSUBISHI;'1091A194;"BRACKET,ENG FR MOUNTING";2;2,400;0,000;"=""3/6""";AB4;190,62;1
MITSUBISHI;'1091A351;"BRACKET,ENG FR MOUNTING";35;3,413;0,000;"=""3/6""";AB4;286,59;1
MITSUBISHI;'1091A353;"BRACKET,ENG FR MOUNTING";22;2,956;0,000;"=""3/6""";AB4;248,53;1
MITSUBISHI;'1091A355;"BRACKET,ENG FR MOUNTING";3;6,743;0,000;"=""3/6""";AB4;305,45;1
MITSUBISHI;'1092A004;"ADAPTER,T/M CASE STOP BRKT";1;0,000;0,000;"=""3/6""";AB4;178,18;1
MITSUBISHI;'1092A034;"ROD ASSY,ENG ROLL STOPPER";291;1,033;0,000;"=""3/6""";AB4;139,13;1
MITSUBISHI;'1092A067;"BRKT,ENG RR ROLL STOPPER";2;1,529;0,000;"=""3/6""";AB4;117,40;1
MITSUBISHI;'1092A077;"BRKT,ENG RR ROLL STOPPER";13;1,208;0,000;"=""3/6""";AB4;135,97;1
MITSUBISHI;'1092A096;"ROD ASSY,ENG ROLL STOPPER";49;0,998;0,000;"=""3/6""";AB4;114,21;1
MITSUBISHI;'1092A223;"ROD ASSY,ENG ROLL STOPPER";66;1,046;0,000;"=""3/6""";AB4;86,39;1
MITSUBISHI;'1092A229;"ROD ASSY,ENG ROLL STOPPER";16;1,095;0,000;"=""3/6""";AB4;152,53;1
MITSUBISHI;'1092A255;"ROD ASSY,ENG ROLL STOPPER";27;1,045;0,000;"=""3/6""";AB4;96,52;1
MITSUBISHI;'1092A264;"ROD ASSY,ENG ROLL STOPPER";25;0,862;0,000;"=""3/6""";AB4;152,86;1
MITSUBISHI;'1092A298;"ROD ASSY,ENG ROLL STOPPER";30;0,869;0,000;"=""3/6""";AB4;96,15;1
MITSUBISHI;'1092A299;"BRKT,ENG ROLL STOPPER ROD";1;0,000;0,000;"=""3/6""";AB4;105,07;1
MITSUBISHI;'1093A006;"CUSHION,C/MBR ENG MOUNTING";1;2,130;0,000;"=""3/6""";AB4;346,78;1
MITSUBISHI;'1093A007;"CUSHION,C/MBR ENG MOUNTING";5;2,195;0,000;"=""3/6""";AB4;180,38;1
MITSUBISHI;'1093A035;"INSULATOR,ENG MOUNTING";88;1,371;0,000;"=""3/6""";AB4;89,95;1
MITSUBISHI;'1093A105;"INSULATOR,ENG MOUNTING";38;2,541;0,000;"=""3/6""";AB4;192,01;1
MITSUBISHI;'1093A146;"INSULATOR,ENG MOUNTING";192;2,676;0,000;"=""3/6""";AB4;182,84;1
MITSUBISHI;'1093A148;"INSULATOR,ENG MOUNTING,RH";4;1,361;0,000;"=""3/6""";AB4;93,81;1
MITSUBISHI;'1093A149;"INSULATOR,ENG MOUNTING,LH";14;1,383;0,000;"=""3/6""";AB4;93,62;1
MITSUBISHI;'1093A160;"INSULATOR,ENG MOUNTING,LH";37;0,000;0,000;"=""3/6""";AB4;97,55;1
MITSUBISHI;'1093A165;"INSULATOR,ENG MOUNTING,LH";7;1,428;0,000;"=""3/6""";AB4;80,89;1
MITSUBISHI;'1093A183;"INSULATOR,ENG MOUNTING";35;2,453;0,000;"=""3/6""";AB4;361,68;1
MITSUBISHI;'1093A184;"INSULATOR,ENG MOUNTING,LH";8;1,367;0,000;"=""3/6""";AB4;96,81;1
MITSUBISHI;'1093A202;"INSULATOR,ENG MOUNTING";172;2,750;0,000;"=""3/6""";AB4;144,89;1
MITSUBISHI;'1100A135;CRANKSHAFT;3;23,320;0,000;"=""3/6""";AB4;1890,89;1
MITSUBISHI;'1100A141;"CENTER BOLT,CRANKSHAFT PUL";245;0,142;0,000;"=""3/6""";AB4;9,29;1
MITSUBISHI;'1100A252;CRANKSHAFT;19;21,230;0,000;"=""3/6""";AB4;2238,52;1
MITSUBISHI;'1100A261;CRANKSHAFT;1;21,677;0,000;"=""3/6""";AB4;1984,00;1
MITSUBISHI;'1100A266;CRANKSHAFT;1;18,590;0,000;"=""3/6""";AB4;2273,16;1
MITSUBISHI;'1101A022;"CENTER BOLT,CRANKSHA";11;0,140;0,000;"=""3/6""";AB4;24,11;1
MITSUBISHI;'1101A038;"CENTER BOLT,CRANKSHAFT PUL";2;0,157;0,000;"=""3/6""";AB4;8,99;1
MITSUBISHI;'1102705200;"GASKET,KINGPIN COVER";3;0,000;0,000;"=""3/6""";AB4;18,31;1
MITSUBISHI;'11044A240P;"GASKET,CYLINDER HEAD";2;0,000;0,000;"=""3/6""";AB4;268,75;1
MITSUBISHI;'11044A250P;"GASKET,CYLINDER HEAD";2;0,000;0,000;"=""3/6""";AB4;265,85;1
MITSUBISHI;'11044A260P;"GASKET,CYLINDER HEAD";2;0,000;0,000;"=""3/6""";AB4;266,52;1
MITSUBISHI;'11045W010P;"COVER ASSY,ROCKER";87;1,529;4,000;"=""3/6""";AB4;362,82;1
MITSUBISHI;'11045W030P;"COVER ASSY,ROCKER";2;0,000;0,000;"=""3/6""";AB4;449,76;1
MITSUBISHI;'1104A013;PULLEY,CRANKSHAFT;1;4,021;0,000;"=""3/6""";AB4;308,83;1
MITSUBISHI;'1104A024;PULLEY,CRANKSHAFT;2;3,857;0,000;"=""3/6""";AB4;318,70;1
MITSUBISHI;'1104A073;PULLEY,CRANKSHAFT;2;3,256;0,000;"=""3/6""";AB4;438,57;1
MITSUBISHI;'1104A074;PULLEY,CRANKSHAFT;1;0,000;0,000;"=""3/6""";AB4;352,87;1
MITSUBISHI;'1104A090;PULLEY,CRANKSHAFT;9;1,680;0,000;"=""3/6""";AB4;227,98;1
MITSUBISHI;'1104A093;PULLEY,CRANKSHAFT;1;1,543;0,000;"=""3/6""";AB4;146,47;1
MITSUBISHI;'11060A000P;"FITTING,WATER OUTLET HOSE";2;0,000;0,000;"=""3/6""";AB4;46,98;1
MITSUBISHI;'11062A000P;"GSKT,WATER OUTLET HOSE FTG";9;0,000;0,000;"=""3/6""";AB4;4,44;1
MITSUBISHI;'110C8A000P;"BOLT,CYLINDER HEAD";10;0,000;0,000;"=""3/6""";AB4;22,68;1
MITSUBISHI;'1110A018;"RING SET,PISTON";1;0,033;0,000;"=""3/6""";AB4;109,51;1
MITSUBISHI;'1110A063;"SNAP RING,PISTON";1;0,003;0,000;"=""3/6""";AB4;2,61;1
MITSUBISHI;'1110A302;"PISTON & PIN ASSY";1;0,000;0,000;"=""3/6""";AB4;150,69;1
MITSUBISHI;'1110A497;"RING SET,PISTON";98;0,056;0,000;"=""3/6""";AB4;81,88;1
MITSUBISHI;'1110A499;"RING SET,PISTON";22;0,058;0,000;"=""3/6""";AB4;83,35;1
MITSUBISHI;'1110A660;"RING SET,PISTON";1;0,057;0,000;"=""3/6""";AB4;125,07;1
MITSUBISHI;'1110A822;"RING SET,PISTON";2;0,051;0,000;"=""3/6""";AB4;76,19;1
MITSUBISHI;'1110A937;"RING SET,PISTON";24;0,062;0,000;"=""3/6""";AB4;79,02;1
MITSUBISHI;'1110B180;"RING SET,PISTON";211;0,063;0,000;"=""3/6""";AB4;76,78;1
MITSUBISHI;'1110B181;"RING SET,PISTON";40;0,000;0,000;"=""3/6""";AB4;84,96;1
MITSUBISHI;'1110B365;"PISTON & PIN ASSY";5;0,485;0,000;"=""3/6""";AB4;123,06;1
MITSUBISHI;'1110B367;"PISTON & PIN ASSY";3;0,482;0,000;"=""3/6""";AB4;113,59;1
MITSUBISHI;'1110B435;"RING SET,PISTON";67;0,043;0,000;"=""3/6""";AB4;85,40;1
MITSUBISHI;'1110B460;"PISTON & PIN ASSY";72;0,586;0,000;"=""3/6""";AB4;114,06;1
MITSUBISHI;'1110B464;"PISTON & PIN ASSY";90;0,587;0,000;"=""3/6""";AB4;111,94;1
MITSUBISHI;'1110B483;"PISTON & PIN ASSY";1;0,490;0,000;"=""3/6""";AB4;114,83;1
MITSUBISHI;'1110B484;"RING SET,PISTON";2;0,052;0,000;"=""3/6""";AB4;90,06;1
MITSUBISHI;'1110B485;"RING SET,PISTON";5;0,057;0,000;"=""3/6""";AB4;89,47;1
MITSUBISHI;'1110B629;"PISTON & PIN ASSY";30;0,485;0,000;"=""3/6""";AB4;116,01;1
MITSUBISHI;'1110B699;"RING SET,PISTON";15;0,033;0,000;"=""3/6""";AB4;76,59;1
MITSUBISHI;'1110B700;"RING SET,PISTON";1;1,320;0,000;"=""3/6""";AB4;105,88;1
MITSUBISHI;'1110B977;"RING SET,PISTON";121;0,062;0,000;"=""3/6""";AB4;73,47;1
MITSUBISHI;'1110C081;"PISTON & PIN ASSY";2;1,392;0,000;"=""3/6""";AB4;283,18;1
MITSUBISHI;'1110C241;"PISTON & PIN ASSY";97;0,608;0,000;"=""3/6""";AB4;110,98;1
MITSUBISHI;'1110C244;"PISTON & PIN ASSY";42;0,621;0,000;"=""3/6""";AB4;102,65;1
MITSUBISHI;'1110C275;"PISTON & PIN ASSY";16;0,320;0,000;"=""3/6""";AB4;102,10;1
MITSUBISHI;'1110C276;"PISTON & PIN ASSY";7;0,327;0,000;"=""3/6""";AB4;99,86;1
MITSUBISHI;'1110C313;"PISTON & PIN ASSY";82;1,109;0,000;"=""3/6""";AB4;262,48;1
MITSUBISHI;'1110C316;"PISTON & PIN ASSY";52;1,111;0,000;"=""3/6""";AB4;247,32;1
MITSUBISHI;'1110C319;"PISTON & PIN ASSY";2;1,650;0,000;"=""3/6""";AB4;312,35;1
MITSUBISHI;'1110C321;"PISTON & PIN ASSY";4;1,126;0,000;"=""3/6""";AB4;284,35;1
MITSUBISHI;'1110C479;"RING SET,PISTON";13;0,050;0,000;"=""3/6""";AB4;95,49;1
MITSUBISHI;'1110C488;"RING SET,PISTON";3;0,040;0,000;"=""3/6""";AB4;79,60;1
MITSUBISHI;'1110C489;"RING SET,PISTON";4;0,000;0,000;"=""3/6""";AB4;79,24;1
MITSUBISHI;'1110C722;"RING SET,PISTON";21;0,040;0,000;"=""3/6""";AB4;95,35;1
MITSUBISHI;'1110C747;"SNAP RING,PISTON";2;0,002;0,000;"=""3/6""";AB4;1,80;1
MITSUBISHI;'1110C778;"PISTON & PIN ASSY";20;0,587;0,000;"=""3/6""";AB4;114,80;1
MITSUBISHI;'1110C781;"PISTON & PIN ASSY";27;0,000;0,000;"=""3/6""";AB4;142,32;1
MITSUBISHI;'1110C901;"PISTON & PIN ASSY";5;1,123;0,000;"=""3/6""";AB4;282,19;1
MITSUBISHI;'1110C903;"PISTON & PIN ASSY";2;1,137;0,000;"=""3/6""";AB4;312,35;1
MITSUBISHI;'1110C904;"PISTON & PIN ASSY";5;1,128;0,000;"=""3/6""";AB4;298,48;1
MITSUBISHI;'1110D007;"PISTON & PIN ASSY";74;0,495;0,000;"=""3/6""";AB4;113,59;1
MITSUBISHI;'1110D010;"PISTON PIN SIZE";75;0,506;0,000;"=""3/6""";AB4;98,39;1
MITSUBISHI;'1110D045;"PISTON & PIN ASSY";2;0,451;0,000;"=""3/6""";AB4;123,24;1
MITSUBISHI;'1110D141;"RING SET,PISTON";2;0,022;0,000;"=""3/6""";AB4;95,05;1
MITSUBISHI;'1110D322;"RING SET,PISTON";7;0,049;0,000;"=""3/6""";AB4;86,65;1
MITSUBISHI;'1110D327;"RING SET,PISTON";1;0,039;0,000;"=""3/6""";AB4;85,51;1
MITSUBISHI;'1110D472;"PISTON & PIN ASSY";4;1,210;0,000;"=""3/6""";AB4;270,44;1
MITSUBISHI;'1110D473;"PISTON & PIN ASSY";1;1,045;0,000;"=""3/6""";AB4;317,05;1
MITSUBISHI;'1110D480;"RING SET PISTON";57;0,057;0,000;"=""3/6""";AB4;91,16;1
MITSUBISHI;'1110D481;"RING SET,PISTON O/S 0.25";2;0,181;0,000;"=""3/6""";AB4;79,27;1
MITSUBISHI;'1110D535;"RING SET,PISTON";10;0,000;0,000;"=""3/6""";AB4;89,88;1
MITSUBISHI;'1110D564;"PISTON & PIN ASSY";47;0,979;0,000;"=""3/6""";AB4;264,24;1
MITSUBISHI;'1110D624;"PISTON & PIN ASSY";28;0,121;0,000;"=""3/6""";AB4;109,18;1
MITSUBISHI;'1110D625;"PISTON & PIN ASSY";1;0,451;0,000;"=""3/6""";AB4;117,26;1
MITSUBISHI;'1110D627;"PISTON & PIN ASSY";4;0,451;0,000;"=""3/6""";AB4;117,22;1
MITSUBISHI;'1110D637;"PISTON & PIN ASSY";3;1,102;0,000;"=""3/6""";AB4;104,60;1
MITSUBISHI;'1110D714;"PISTON & PIN ASSY";2;0,000;0,000;"=""3/6""";AB4;93,47;1
MITSUBISHI;'1110D751;"PISTON & PIN ASSY";3;0,000;0,000;"=""3/6""";AB4;81,73;1
MITSUBISHI;'11111A060P;"OIL PAN,ENG,UPR";1;0,000;0,000;"=""3/6""";AB4;1667,13;1
MITSUBISHI;'11141A050P;"GAUGE,ENG OIL LEVEL";1;0,000;0,000;"=""3/6""";AB4;25,40;1
MITSUBISHI;'1115A065;"CONNECTING ROD ASSY";2;0,542;0,000;"=""3/6""";AB4;239,03;1
MITSUBISHI;'1115A091;"BEARING,CONNROD(PLAIN STD)";502;0,039;0,000;"=""3/6""";AB4;21,58;1
MITSUBISHI;'1115A102;"BEARING,CONNROD(PLAIN STD)";99;0,039;0,000;"=""3/6""";AB4;34,46;1
MITSUBISHI;'1115A105;"BEARING,CONNROD(PLAIN STD)";162;0,046;0,000;"=""3/6""";AB4;22,46;1
MITSUBISHI;'1115A107;BEARING,CONNROD(PLAI;1;0,045;0,000;"=""3/6""";AB4;26,75;1
MITSUBISHI;'1115A111;"BEARING SET,CONNROD";2;0,212;0,000;"=""3/6""";AB4;127,72;1
MITSUBISHI;'1115A117;"BEARING SET,CONNROD";58;0,193;0,000;"=""3/6""";AB4;108,12;1
MITSUBISHI;'1115A172;BOLT,CONNROD;81;0,024;0,000;"=""3/6""";AB4;2,86;1
MITSUBISHI;'1115A291;BEARING,CONNROD;6;0,030;0,000;"=""3/6""";AB4;32,48;1
MITSUBISHI;'1115A292;BEARING,CONNROD;5;0,030;0,000;"=""3/6""";AB4;24,99;1
MITSUBISHI;'1115A294;"BEARING SET,CONNROD";13;0,227;0,000;"=""3/6""";AB4;114,69;1
MITSUBISHI;'1115A301;BEARING,CONNROD;10;0,033;0,000;"=""3/6""";AB4;21,54;1
MITSUBISHI;'1115A302;BEARING,CONNROD;3;0,034;0,000;"=""3/6""";AB4;22,90;1
MITSUBISHI;'1115A343;"CONNECTING ROD ASSY";14;1,219;0,000;"=""3/6""";AB4;307,51;1
MITSUBISHI;'1115A352;BEARING,CONNROD;10;0,029;0,000;"=""3/6""";AB4;12,15;1
MITSUBISHI;'1115A354;BEARING,CONNROD;4;0,011;0,000;"=""3/6""";AB4;13,51;1
MITSUBISHI;'1115A391;BEARING,CONNROD;2;0,011;0,000;"=""3/6""";AB4;15,05;1
MITSUBISHI;'1115A408;BUSHING,CONNROD;16;0,053;0,000;"=""3/6""";AB4;14,72;1
MITSUBISHI;'1115A424;"BEARING,CONNROD(PLAIN STD)";1;0,036;0,000;"=""3/6""";AB4;20,15;1
MITSUBISHI;'1115A429;BEARING,CONNROD;6;0,044;0,000;"=""3/6""";AB4;35,20;1
MITSUBISHI;'1115A430;BEARING,CONNROD;3;0,048;0,000;"=""3/6""";AB4;36,08;1
